Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0,Bull,Tot_bull
2017-08-04,50,0,50,0,50,0,50,0
2017-08-05,50,0,50,0,50,0,50,0
2017-08-06,50,0,50,0,50,0,50,0
2017-08-07,50.00,6,66.67,3,66.67,3,50,0
2017-08-08,100.00,3,100.00,1,100.00,1,100.00,1
2017-08-09,0.00,1,50,0,50,0,50,0
2017-08-10,50.00,2,50.00,2,50.00,2,50,0
2017-08-11,70.00,10,57.14,7,57.14,7,100.00,3
2017-08-12,50,0,50,0,50,0,50,0
2017-08-13,50,0,50,0,50,0,50,0
2017-08-14,50.00,2,50.00,2,50.00,2,100.00,1
2017-08-15,100.00,1,100.00,1,100.00,1,50,0
2017-08-16,55.56,9,50.00,8,40.00,5,50,0
2017-08-17,100.00,3,100.00,3,100.00,1,50,0
2017-08-18,0.00,1,0.00,1,0.00,1,0.00,1
2017-08-19,50,0,50,0,50,0,50,0
2017-08-20,50,0,50,0,50,0,50,0
2017-08-21,66.67,3,66.67,3,66.67,3,50,0
2017-08-22,50.00,2,50.00,2,50.00,2,50,0
2017-08-23,25.00,16,18.18,11,20.00,10,100.00,1
2017-08-24,20.00,5,25.00,4,25.00,4,100.00,1
2017-08-25,16.67,24,16.67,24,8.33,12,20.00,5
2017-08-26,50,0,50,0,50,0,50,0
2017-08-27,50,0,50,0,50,0,50,0
2017-08-28,38.46,13,30.00,10,28.57,7,100.00,1
2017-08-29,40.00,5,0.00,3,0.00,3,50,0
2017-08-30,100.00,1,100.00,1,100.00,1,100.00,1
2017-08-31,100.00,2,50,0,50,0,50,0
