Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0
2017-07-07,30.66,287,21.49,228,10.92,174
2017-07-08,33.90,59,23.81,42,14.29,28
2017-07-09,26.09,69,17.31,52,5.71,35
2017-07-10,36.60,235,30.00,190,15.94,138
2017-07-11,34.04,282,25.00,216,11.88,160
2017-07-12,36.23,345,28.84,267,20.21,188
2017-07-13,30.38,293,20.08,239,11.60,181
2017-07-14,32.97,370,24.35,271,15.69,204
2017-07-15,25.00,64,19.15,47,12.20,41
2017-07-16,23.29,73,21.15,52,20.00,45
2017-07-17,35.78,218,30.29,175,21.88,128
2017-07-18,30.83,266,24.89,221,14.29,161
2017-07-19,35.86,304,30.77,247,22.65,181
2017-07-20,30.37,270,22.62,221,15.95,163
2017-07-21,42.44,238,39.38,193,33.77,154
2017-07-22,39.71,68,28.85,52,18.60,43
2017-07-23,21.15,52,13.33,45,11.43,35
2017-07-24,34.38,160,28.68,129,24.30,107
2017-07-25,37.25,204,33.91,174,28.78,139
2017-07-26,28.08,203,24.54,163,17.83,129
2017-07-27,36.26,273,32.00,225,19.88,166
2017-07-28,31.89,254,24.24,198,13.19,144
2017-07-29,22.95,61,17.65,51,17.39,46
2017-07-30,21.43,42,16.22,37,9.68,31
2017-07-31,36.92,260,30.10,206,12.93,147
2017-08-01,38.43,281,31.56,225,18.12,149
2017-08-02,35.00,300,28.63,248,12.28,171
2017-08-03,31.34,268,23.72,215,12.66,158
2017-08-04,29.62,314,22.40,250,14.36,188
2017-08-05,28.07,57,16.22,37,14.71,34
2017-08-06,22.03,59,18.37,49,7.89,38
2017-08-07,28.22,163,26.87,134,20.72,111
2017-08-08,25.36,343,16.73,275,8.84,215
2017-08-09,27.24,301,16.94,242,9.73,185
2017-08-10,30.81,516,24.70,417,13.82,304
2017-08-11,31.41,347,22.78,281,13.62,213
2017-08-12,27.69,65,21.57,51,16.67,42
2017-08-13,14.86,74,9.68,62,5.88,51
2017-08-14,30.77,299,24.17,240,15.51,187
2017-08-15,40.51,274,36.36,231,28.74,174
2017-08-16,32.75,403,27.68,336,9.42,223
2017-08-17,30.08,522,24.88,434,13.93,323
2017-08-18,34.00,553,27.42,445,16.31,325
2017-08-19,22.45,98,15.19,79,12.86,70
2017-08-20,17.12,111,12.63,95,6.58,76
2017-08-21,29.01,355,21.53,288,10.78,232
2017-08-22,30.90,343,22.06,272,11.22,196
2017-08-23,33.85,387,26.84,313,12.50,216
2017-08-24,31.19,388,24.37,316,12.88,233
2017-08-25,22.87,411,16.11,329,9.47,243
2017-08-26,12.79,86,10.96,73,9.84,61
2017-08-27,16.25,80,7.69,65,5.45,55
2017-08-28,25.45,275,14.88,215,8.28,169
2017-08-29,26.35,406,20.12,338,13.77,247
2017-08-30,30.24,377,26.75,314,19.42,242
2017-08-31,32.02,356,24.73,275,20.30,202
