Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0
2017-08-05,36.67,30,26.32,19,35.71,14
2017-08-06,21.05,19,8.33,12,8.33,12
2017-08-07,41.18,51,38.10,42,32.26,31
2017-08-08,24.39,82,23.94,71,18.33,60
2017-08-09,20.25,79,14.49,69,14.81,54
2017-08-10,21.26,127,15.09,106,11.24,89
2017-08-11,23.23,99,17.95,78,9.52,63
2017-08-12,25.00,20,26.67,15,23.08,13
2017-08-13,18.75,16,7.69,13,0.00,12
2017-08-14,22.73,66,16.98,53,11.36,44
2017-08-15,41.54,65,39.66,58,37.50,48
2017-08-16,35.16,91,35.00,80,26.56,64
2017-08-17,17.60,125,10.64,94,8.11,74
2017-08-18,23.26,129,16.85,89,8.22,73
2017-08-19,35.00,20,38.46,13,30.00,10
2017-08-20,22.86,35,10.53,19,6.67,15
2017-08-21,20.43,93,11.76,68,10.00,60
2017-08-22,21.92,73,17.24,58,6.52,46
2017-08-23,19.28,83,14.29,70,10.53,57
2017-08-24,21.13,71,20.41,49,20.00,40
2017-08-25,22.67,75,19.67,61,13.33,45
2017-08-26,26.67,15,25.00,12,22.22,9
2017-08-27,20.00,10,20.00,10,12.50,8
2017-08-28,19.30,57,13.73,51,4.76,42
2017-08-29,22.12,104,17.86,84,12.90,62
2017-08-30,28.40,81,26.23,61,14.89,47
2017-08-31,23.88,67,16.33,49,5.00,40
